sample_id,audio_path,language,duration_sec,rms_db,peak_abs,clipping_ratio,silence_ratio_amp,dc_offset,zero_crossing_rate,spectral_centroid_mean,spectral_flatness_mean,speech_duration_sec,speech_ratio,num_speech_segments,max_silence_sec,mean_speech_segment_sec,vad_backend,quality_proxy,quality_proxy_mos_like,snr_db,snr_backend,asr_text,asr_avg_logprob,asr_detected_language,asr_confidence_proxy,asr_backend,asr_text_len,chars_per_sec,intelligibility_proxy,empty_transcript_flag,low_confidence_flag,speech_rate_proxy,possible_non_speech_flag,language_match,language_score,signal_score,vad_score,quality_score,snr_score,asr_score,language_score_pct,final_score,decision,reason_codes
assamese_0040,/content/subset_data/assamese/assamese_0040.flac,as,10.7911,-23.55594825744629,0.50823974609375,0.0,0.28597957288765086,0.00003741301043191925,0.07955661751109468,1391.0177453942376,0.024427935481071472,7.6,0.7042824543316846,5,0.76,1.52,energy_fallback,0.8159,4.2634,44.82,energy_percentile,"Bohulwabai, genrester potibuliulekito Temo ekok kajokalor pisot ka lechamelaru genre hai wa ahamori jibon naguriya isil",-1.2454,bn,0.3773,faster_whisper/tiny/float16,119,11.03,0.6622,false,false,0.6206,false,false,0.0,78.11,95.84,81.59,100.0,66.22,40.0,81.3,review,"[""review_language_mismatch""]"
assamese_0041,/content/subset_data/assamese/assamese_0041.flac,as,0.877,-24.95607566833496,0.269256591796875,0.0,0.46511627906976744,5.815564691147301e-6,0.08876255580357142,1453.7891861676742,0.015579118393361568,0.42999999999999994,0.49030786773090074,1,0.28,0.42999999999999994,energy_fallback,0.7301,3.9206,33.17,energy_percentile,On!,-0.7581,en,0.621,faster_whisper/tiny/float16,3,3.42,0.6955,false,false,0.0,false,false,0.0,70.31,81.45,73.01,100.0,69.55,40.0,75.71,keep,[]
assamese_0042,/content/subset_data/assamese/assamese_0042.flac,as,0.867,-22.56915283203125,0.378570556640625,0.0,0.24705882352941178,7.774590812914539e-6,0.10881696428571429,1540.9805724282273,0.027421878650784492,0.42000000000000004,0.4844290657439447,1,0.33699999999999997,0.42000000000000004,energy_fallback,0.7933,4.1731,25.48,energy_percentile,So right.,-0.9241,en,0.5379,faster_whisper/tiny/float16,9,10.38,0.6605,false,false,0.6076,false,false,0.0,80.38,81.03,79.33,84.93,66.05,40.0,76.35,keep,[]
assamese_0043,/content/subset_data/assamese/assamese_0043.flac,as,10.08,-26.528263092041016,0.56451416015625,0.0,0.3230616302186879,6.58110957374447e-6,0.09429854380933544,1267.5406364554904,0.012058276683092117,7.339999999999999,0.728174603174603,8,0.5800000000000001,0.9174999999999999,energy_fallback,0.7826,4.1303,29.76,energy_percentile,"Dohiza Puhara Sonor Pura, A Pandasana, Surat, Poroni Gamodara, Ayzita, Sonjip Kumar Barakik, Nat Potizikita, Pistakao, Kori Ayzet.",-1.0675,bn,0.4662,faster_whisper/tiny/float16,130,12.9,0.7049,false,false,0.658,false,false,0.0,74.26,98.17,78.26,99.2,70.49,40.0,80.79,keep,[]
assamese_0044,/content/subset_data/assamese/assamese_0044.flac,as,7.647,-11.817859649658203,0.873382568359375,0.0,0.11664482306684142,0.000046764336730120704,0.07397767390167365,1075.7211590670383,0.004828170407563448,6.07,0.7937753367333595,4,0.8399999999999999,1.5174999999999998,energy_fallback,0.9035,4.6139,35.77,energy_percentile,"¡Hello! ¿Vada a las sanciones que le da una nargarijo de Tikori se lo? ¡Oh! ¿Tacqué? ¿Tacqué? ¿Tia, ¿Mare? ¿Ají a suvaró?",-1.14,es,0.43,faster_whisper/tiny/float16,121,15.82,0.7101,false,false,0.7164,false,false,0.0,94.16,98.83,90.35,100.0,71.01,40.0,88.16,keep,[]
assamese_0045,/content/subset_data/assamese/assamese_0045.flac,as,12.159,-12.929444313049316,0.887481689453125,0.0,0.1342668863261944,0.00002993293310282752,0.0859619140625,1143.7453672175216,0.011919589713215828,9.299999999999999,0.7648655317049098,6,0.8899999999999999,1.5499999999999998,energy_fallback,0.9026,4.6105,39.27,energy_percentile,Krishna Mahir river river river river river pada Tribe 常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常常,-2.2877,ne,0.0,faster_whisper/tiny/float16,278,22.86,0.5295,false,true,0.8572,false,false,0.0,92.59,98.66,90.26,100.0,45.0,40.0,83.08,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0046,/content/subset_data/assamese/assamese_0046.flac,as,17.151,-12.738748550415039,0.873016357421875,0.0,0.0793928779918272,0.00011211408855160698,0.08741965222714553,1197.9169549173675,0.01536021288484335,14.28,0.8326045128563931,5,0.7799999999999998,2.856,energy_fallback,0.9149,4.6595,32.55,energy_percentile,Teakwapunara dike mazunara Kanag kanaga M'Sikedi zitu Pana pow Thanks Baba Kaunag ni 10cast,-4.2045,ne,0.0,faster_whisper/tiny/float16,91,5.31,0.5498,false,true,0.5062,false,false,0.0,94.78,99.03,91.49,100.0,45.0,40.0,83.9,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0047,/content/subset_data/assamese/assamese_0047.flac,as,15.826,-12.946676254272461,0.87994384765625,0.0,0.10056925996204934,0.0002082660503219813,0.09233250473484848,1257.9952714776027,0.019642602652311325,12.170000000000002,0.7689877416908885,6,0.8300000000000001,2.0283333333333338,energy_fallback,0.9123,4.649,33.5,energy_percentile,"So, better than half one I know So, better than my word or someone else Then I don't have any choice for that That's what I mean I mean, I mean, if you look at my relationship between you and me I mean, I mean, I mean, I mean I mean, I mean, if I look at myself, I mean, I mean",-1.1505,bn,0.4247,faster_whisper/tiny/float16,277,17.5,0.7006,false,false,0.75,false,false,0.0,93.82,98.86,91.23,100.0,70.06,40.0,88.12,keep,[]
assamese_0048,/content/subset_data/assamese/assamese_0048.flac,as,7.586,-14.598132133483887,0.878448486328125,0.0,0.29590488771466317,0.00012589004472829401,0.08967141544117647,1331.3091010057178,0.023769384250044823,4.47,0.5892433430002636,4,0.99,1.1174999999999997,energy_fallback,0.8711,4.4846,43.53,energy_percentile,เฮ้ยแมนเลย กิดกว่าวิดยา บอีกเรียก สิทันกันอยู่ในเกิดกิดว่า แรกยังหิศเกิดว่าวิดว่าวิดว่าวิด,-1.3681,th,0.316,faster_whisper/tiny/float16,90,11.86,0.6032,false,true,0.6372,false,false,0.0,85.21,86.83,87.11,100.0,45.0,40.0,78.64,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0049,/content/subset_data/assamese/assamese_0049.flac,as,0.448,-21.85909652709961,0.4256591796875,0.0,0.3023255813953488,0.00011382783850422129,0.08759765625,1157.8744430580628,0.0003647429111879319,0.24000000000000002,0.5357142857142857,1,0.188,0.24000000000000002,energy_fallback,0.7942,4.177,32.31,energy_percentile,Hello.,-0.7726,en,0.6137,faster_whisper/tiny/float16,6,13.39,0.7062,false,false,0.6678,false,false,0.0,78.92,84.69,79.42,100.0,70.62,40.0,79.79,keep,[]
assamese_0050,/content/subset_data/assamese/assamese_0050.flac,as,0.448,-16.4676456451416,0.764678955078125,0.0,0.20930232558139536,0.00006809830665588379,0.08414713541666667,1131.0667490293724,0.0001470914576202631,0.27,0.6026785714285715,1,0.128,0.27,energy_fallback,0.8727,4.4908,44.03,energy_percentile,Hello.,-0.714,en,0.643,faster_whisper/tiny/float16,6,13.39,0.738,false,false,0.6678,false,false,0.0,86.86,89.48,87.27,100.0,73.8,40.0,84.7,keep,[]
assamese_0051,/content/subset_data/assamese/assamese_0051.flac,as,1.312,-20.805761337280273,0.7615966796875,0.0,0.5116279069767442,0.00007702228322159499,0.12615094866071427,1324.8637996527834,0.0013331171358004212,0.31,0.23628048780487804,1,1.002,0.31,energy_fallback,0.6605,3.6419,44.37,energy_percentile,"Ah, folks, thanks.",-1.0958,en,0.4521,faster_whisper/tiny/float16,18,13.72,0.5517,false,false,0.6744,false,false,0.0,72.05,61.57,66.05,100.0,55.17,40.0,68.4,keep,[]
assamese_0052,/content/subset_data/assamese/assamese_0052.flac,as,0.449,-20.758705139160156,0.4881591796875,0.0,0.32558139534883723,0.00016176355711650103,0.10013020833333333,1158.605189452399,0.0006883906899020076,0.31,0.6904231625835189,1,0.139,0.31,energy_fallback,0.819,4.276,31.06,energy_percentile,I'll go.,-1.0658,en,0.4671,faster_whisper/tiny/float16,8,17.82,0.694,false,false,0.7564,false,false,0.0,78.98,95.74,81.9,100.0,69.4,40.0,82.12,keep,[]
assamese_0053,/content/subset_data/assamese/assamese_0053.flac,as,0.352,-21.945497512817383,0.488311767578125,0.0,0.36363636363636365,0.00009602850332157686,0.08919270833333333,1158.4726994642056,0.00149834796320647,0.19,0.5397727272727273,1,0.15199999999999997,0.19,energy_fallback,0.7831,4.1326,50.0,energy_percentile,"",,,,skipped,0,0.0,0.0,true,false,0.0,true,,,76.58,84.98,78.31,100.0,0.0,50.0,66.87,reject,"[""too_short""]"
assamese_0054,/content/subset_data/assamese/assamese_0054.flac,as,0.352,-27.766887664794922,0.2537841796875,0.0,0.36363636363636365,0.00010148503497475758,0.08528645833333333,1106.986910060734,0.0008600453729741275,0.19,0.5397727272727273,1,0.15199999999999997,0.19,energy_fallback,0.7413,3.9653,29.17,energy_percentile,"",,,,skipped,0,0.0,0.0,true,false,0.0,true,,,71.73,84.98,74.13,97.23,0.0,50.0,64.47,reject,"[""too_short""]"
assamese_0055,/content/subset_data/assamese/assamese_0055.flac,as,6.688,-21.30712127685547,0.831024169921875,0.0,0.23238380809595202,0.00011073858331656083,0.10480143229166666,1367.0524361447585,0.00045373308239504695,4.930000000000001,0.7371411483253589,5,0.5599999999999996,0.9860000000000001,energy_fallback,0.8336,4.3346,39.95,energy_percentile,اور کی ہوتی ملے آپ نے کی موچتو ترے بلے جنسی ہوئی آپ نے کنفہ گئی لگی وہ باہتے تو کتھا پہکی گئی لگی وہ,-0.9681,ur,0.5159,faster_whisper/tiny/float16,100,14.95,0.7275,false,false,0.699,false,false,0.0,81.97,98.87,83.36,100.0,72.75,40.0,84.27,keep,[]
assamese_0056,/content/subset_data/assamese/assamese_0056.flac,as,4.864,-21.45374298095703,0.845245361328125,0.0,0.23760330578512398,0.00010327759810024872,0.09112349366830065,1286.694929825004,0.04216284677386284,3.9999999999999996,0.8223684210526315,2,0.66,1.9999999999999998,energy_fallback,0.8472,4.3888,50.0,energy_percentile,Abunna Uda Mote Abunni Kejaai Janei Abunni Abunni Abunni Harukunmati Milimimbar Jawolawat,-1.2362,bn,0.3819,faster_whisper/tiny/float16,89,18.3,0.6995,false,false,0.766,false,false,0.0,81.66,99.45,84.72,100.0,69.95,40.0,84.09,review,"[""review_language_mismatch""]"
assamese_0057,/content/subset_data/assamese/assamese_0057.flac,as,7.071,-24.372943878173828,0.788177490234375,0.0,0.31347517730496455,0.0000948597735259682,0.10766712033371041,1310.4048682176413,0.03997068852186203,4.98,0.7042851081883751,5,0.7299999999999995,0.9960000000000002,energy_fallback,0.8103,4.2414,50.0,energy_percentile,اپنے اپنے اپنے اپنے اپنے اگر کو رہے آسے گر جس پر تفید لے,-1.5539,ur,0.223,faster_whisper/tiny/float16,56,7.92,0.6005,false,true,0.5584,false,false,0.0,76.41,95.94,81.03,100.0,45.0,40.0,77.01,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0058,/content/subset_data/assamese/assamese_0058.flac,as,11.775,-22.30076026916504,0.717376708984375,0.0,0.29846938775510207,0.00009979377500712872,0.11110919454823369,1302.6598984859559,0.005110098514705896,9.010000000000002,0.7651804670912953,6,0.7300000000000004,1.5016666666666667,energy_fallback,0.8151,4.2603,50.0,energy_percentile,Dastapat 我知道呢 誤論 Yoshi 所以 誤論 Yoshi 我知道ね 所以頂地 我知道 誤論 Yoshi 誤論 Yoshi 誤論 Yoshi,-2.39,bn,0.0,faster_whisper/tiny/float16,75,6.37,0.5296,false,true,0.5274,false,false,0.0,78.69,99.21,81.51,100.0,45.0,40.0,78.2,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0059,/content/subset_data/assamese/assamese_0059.flac,as,7.167,-23.573009490966797,0.6990966796875,0.0,0.1944055944055944,0.00010623375419527292,0.09694562639508929,1231.1488054752558,0.0005961642018519342,5.84,0.8148458211245989,5,0.4099999999999999,1.168,energy_fallback,0.8251,4.3004,47.12,energy_percentile,The African Type-I had to plant stones so that the heat would get dry,-4.445,bo,0.0,faster_whisper/tiny/float16,69,9.63,0.5445,false,true,0.5926,false,false,0.0,81.49,100.0,82.51,100.0,45.0,40.0,79.18,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0060,/content/subset_data/assamese/assamese_0060.flac,as,0.544,-33.77754592895508,0.186767578125,0.0,0.4423076923076923,0.00010205367289017886,0.08512369791666667,1181.8461133563796,0.0003502069739624858,0.41000000000000003,0.7536764705882353,1,0.08400000000000002,0.41000000000000003,energy_fallback,0.7025,3.8102,29.58,energy_percentile,Bye day.,-0.9229,en,0.5385,faster_whisper/tiny/float16,8,14.71,0.7415,false,false,0.6942,false,false,0.0,63.8,100.0,70.25,98.6,74.15,40.0,77.63,keep,[]
assamese_0061,/content/subset_data/assamese/assamese_0061.flac,as,0.639,-31.15841293334961,0.1199951171875,0.0,0.22580645161290322,0.0001018416733131744,0.0818115234375,992.6260774190665,0.00023534004867542535,0.5,0.7824726134585289,1,0.139,0.5,energy_fallback,0.7645,4.058,31.9,energy_percentile,"",,en,,faster_whisper/tiny/float16,0,0.0,0.4347,true,false,0.0,false,false,0.0,74.0,100.0,76.45,100.0,35.0,40.0,74.4,review,"[""review_empty_transcript""]"
assamese_0062,/content/subset_data/assamese/assamese_0062.flac,as,15.327,-23.028987884521484,0.8240966796875,0.0,0.22468974526453298,0.00010300192661816254,0.1081609228209812,1302.5648216100644,0.0010448164539411664,12.61,0.8227311280746394,8,0.6500000000000004,1.5762499999999997,energy_fallback,0.8231,4.2924,46.55,energy_percentile,"But this time, he didn't come in our mind. He couldn't come in our mind and we helped him out. As he was in the business, if he had a job, he would be with me. If he had any job, he wouldn't have he quit his job. So he didn't come in our mind.",-2.2815,ne,0.0,faster_whisper/tiny/float16,243,15.85,0.5468,false,true,0.717,false,false,0.0,80.82,99.48,82.31,100.0,45.0,40.0,78.9,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0063,/content/subset_data/assamese/assamese_0063.flac,as,7.264,-24.654804229736328,0.65948486328125,0.0,0.3342541436464088,0.00009182607755064964,0.0913257264254386,1132.550226808447,0.10554728657007217,4.6,0.6332599118942731,4,1.6799999999999997,1.15,energy_fallback,0.8288,4.3151,50.0,energy_percentile,"Bavji Pada, Balado. He took it. And if you have any desire, then you have to take it as a starting point.",-1.6957,hi,0.1522,faster_whisper/tiny/float16,105,14.45,0.5508,false,true,0.689,false,false,0.0,75.41,87.59,82.88,100.0,45.0,40.0,75.69,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0064,/content/subset_data/assamese/assamese_0064.flac,as,6.399,-19.648099899291992,0.940582275390625,0.0,0.22100313479623823,0.00010726578329922631,0.11921630859375,1283.472274994297,0.0014822660014033318,5.039999999999999,0.7876230661040786,5,0.5799999999999996,1.0079999999999998,energy_fallback,0.8482,4.3926,46.08,energy_percentile,овали 新 书 书 书 书 书 书 书 书书 书 书,-1.4756,bn,0.2622,faster_whisper/tiny/float16,28,4.38,0.6412,false,true,0.0,false,false,0.0,83.77,99.72,84.82,100.0,45.0,40.0,80.14,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0065,/content/subset_data/assamese/assamese_0065.flac,as,9.472,-21.51065444946289,0.9803466796875,0.0,0.19894179894179895,0.00010346500494051725,0.09419553609006734,1250.7556776531392,0.0014536856906488538,7.74,0.8171452702702703,5,0.5699999999999998,1.548,energy_fallback,0.8393,4.357,46.87,energy_percentile,apne mo kul kozeelea pane lokelea gariea paneo oso vastendh kojago apne moe te te te te apne kozeelea paneo kozeelea paneo kozeelea paneo jojama daan kozeeleva kamma baketne lojama,-1.483,ne,0.2585,faster_whisper/tiny/float16,180,19.0,0.6485,false,true,0.78,false,false,0.0,83.04,99.76,83.93,100.0,45.0,40.0,79.79,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0066,/content/subset_data/assamese/assamese_0066.flac,as,9.566,-20.074138641357422,1.0,0.00001960066903616977,0.2534031413612565,0.00010504195233806968,0.13820319032190637,1383.6117525992254,0.0007323641912080348,6.790000000000001,0.7098055613631612,9,0.6399999999999997,0.7544444444444446,energy_fallback,0.8382,4.3526,47.74,energy_percentile,ľmsi ab ne kamay kare to bil kareso manando araburisee bach ab ne ľmsi at e at ľmsi sere ľmsi sere tahi kare muhashin thavuris sere,-2.4349,ne,0.0,faster_whisper/tiny/float16,131,13.69,0.5129,false,true,0.6738,false,false,0.0,82.2,96.65,83.82,100.0,45.0,40.0,79.02,review,"[""review_low_asr_confidence"", ""review_language_mismatch""]"
assamese_0067,/content/subset_data/assamese/assamese_0067.flac,as,5.055,-20.37869644165039,0.85772705078125,0.0,0.2996031746031746,0.00010147358989343047,0.09987205795094936,1248.160810157971,0.021395409479737282,3.459999999999999,0.6844708209693371,3,1.02,1.153333333333333,energy_fallback,0.8347,4.3387,50.0,energy_percentile,جتے جائے تو اپنا نجو پرشنے کوتا ہے اپنا ایک کئی نکنے گئی خلالے ایک خبتا ہو کارے ہیں,-0.888,ur,0.556,faster_whisper/tiny/float16,83,16.42,0.7277,false,false,0.7284,false,false,0.0,80.25,93.53,83.47,100.0,72.77,40.0,82.95,keep,[]
assamese_0068,/content/subset_data/assamese/assamese_0068.flac,as,1.311,-26.831567764282227,0.270111083984375,0.0,0.26356589147286824,0.00012429336493369192,0.15122427591463414,1548.9626657288873,0.00024575478164479136,1.0399999999999998,0.7932875667429442,1,0.18100000000000005,1.0399999999999998,energy_fallback,0.7879,4.1515,27.82,energy_percentile,See the ASL and this.,-1.0042,en,0.4979,faster_whisper/tiny/float16,21,16.02,0.7372,false,false,0.7204,false,false,0.0,76.21,100.0,78.79,92.73,73.72,40.0,81.28,keep,[]
assamese_0069,/content/subset_data/assamese/assamese_0069.flac,as,2.078,-33.731510162353516,0.1795654296875,0.0,0.6407766990291263,0.00008593440725235268,0.08868689903846154,1151.98926060015,0.086671382188797,0.9799999999999998,0.4716073147256977,3,0.6599999999999999,0.3266666666666666,energy_fallback,0.6528,3.611,50.0,energy_percentile,and have a good day.,-0.8159,en,0.5921,faster_whisper/tiny/float16,20,9.62,0.6783,false,false,0.5924,false,false,0.0,56.49,79.56,65.28,100.0,67.83,40.0,70.32,keep,[]
assamese_0070,/content/subset_data/assamese/assamese_0070.flac,as,2.177,-32.154205322265625,0.4412841796875,0.0,0.6481481481481481,0.0001019209303194657,0.13641445878623187,1431.077181510406,0.0046242945827543736,0.99,0.4547542489664676,2,0.927,0.495,energy_fallback,0.6262,3.5046,50.0,energy_percentile,"Okay, thank you for having me.",-0.7596,en,0.6202,faster_whisper/tiny/float16,30,13.78,0.6845,false,false,0.6756,false,false,0.0,57.53,77.44,62.62,100.0,68.45,40.0,69.69,keep,[]
